8.866361746392653620e-01,5.414101963871652323e+00,5.414101947168748374e+00,-5.053702946717008454e-02
1.571464922456939473e+00,-4.373945090455887197e+00,-4.373945072633684816e+00,-4.600572758161725062e-02
3.440911474162939299e-01,-1.385031944516546432e+01,-1.385031942357919732e+01,-8.261414707029601442e-03
-1.904043791740680280e+00,-4.654299601539855780e-01,-4.654299422263675212e-01,-1.049673625648489678e-01
3.214891202001469717e-01,-1.487056236703284684e+00,-1.487056262442318255e+00,9.423288930348732231e-03
-5.321943680897577300e-01,-8.540352657013455584e+00,-8.540352660320968070e+00,6.746169295341383765e-02
-7.284691219695449416e-01,1.389905158935786922e+00,1.389905155680005944e+00,-5.318123021234664322e-02
-1.385135193969976974e+00,1.699382082322937304e+00,1.699382097326810559e+00,3.604468132261805235e-02
-4.342911030172675879e-01,-8.763364305763417406e+00,-8.763364292002549405e+00,1.115564282725806378e-01
-9.555365094539578497e-01,2.673993080592830029e+00,2.673993064108643569e+00,-5.388491848777061943e-02
-6.861675914163322121e-01,4.304624986241972984e+00,4.304624952065027266e+00,1.401048204974494615e-01
1.657301903131861209e+00,1.226456168038866501e+01,1.226456166069327658e+01,9.542662753018410493e-02
-2.276809494007856621e-02,8.667151727561158481e+00,8.667151791415541595e+00,-5.683487976034490297e-02
1.503426081716150886e+00,1.756047976329633498e+00,1.756047992986850437e+00,7.698557713362232102e-02
-1.079938487144819631e-01,-6.907301548828118420e+00,-6.907301495983211304e+00,1.311606888700286855e-01
-6.087620824693068533e-01,4.887969153239068998e-01,4.887968812965498566e-01,4.181800535757197040e-02
7.568809827683319336e-01,-3.525872202921439325e+00,-3.525872249330469721e+00,8.003817081285273527e-03
2.133959730638969710e+00,3.510732050148302807e+00,3.510732009750822780e+00,7.620145727722471563e-02
-3.506171136685853201e-02,1.306053533471271244e+01,1.306053536409777927e+01,-5.750941682596039800e-02
1.453680229576777005e+00,-3.978151980373525465e+00,-3.978151968314425080e+00,6.435010895559950539e-02
7.807625534439318615e-01,3.332157252069315678e+00,3.332157206116271642e+00,-7.181677484960061197e-02
-2.572519270050476203e-01,7.924028164546523811e+00,7.924028131152725862e+00,1.926403990900741464e-02
-7.577152039263297389e-01,3.096777387661971304e+00,3.096777431410742132e+00,8.153980146634601245e-02
-4.486156145557193553e-01,-5.322312815883333270e-01,-5.322312709427318156e-01,7.112898805427489424e-02
-5.125622858397858028e-01,5.065239020593651498e-01,5.065238975452351911e-01,-5.006030555894717959e-02
5.480962494530866591e-01,6.516270736527524088e-01,6.516270676293384190e-01,1.238853967709767911e-01
-3.211406109614008964e-01,-1.053018560296445472e+01,-1.053018562431922334e+01,-5.836778828609429787e-02
-5.730799363538590097e-01,1.629334772362121209e+00,1.629334781908218899e+00,1.599065371117929651e-02
9.784544338870755364e-01,5.417100124857999965e+00,5.417100113978253084e+00,5.815945661960730817e-02
-1.669994109616257383e+00,-4.613316132805818981e+00,-4.613316191224276608e+00,-1.824421934691300706e-01
1.540849144976991769e-01,4.754045070504425929e+00,4.754045036590516027e+00,-1.160055922434164027e-01
5.053588758125389102e-01,9.176835808528121419e+00,9.176835808201698086e+00,5.145447877649707291e-02
-1.077981010937106410e+00,2.321567431396384329e+00,2.321567436333754841e+00,-1.384593047047883163e-01
-3.557240532738251693e-01,1.194798670302228061e+01,1.194798673185647431e+01,2.031315120487756087e-02
-2.516315645033160853e-01,-2.014981579861966576e+00,-2.014981552549165666e+00,-1.194354954133817898e-01
8.018137068367000575e-01,4.984884185323140038e+00,4.984884176705468128e+00,-1.553604346868032726e-01
-1.848251726838160636e+00,-5.934851303967896285e-01,-5.934851397304776732e-01,1.610454577245390151e-01
4.550065765182110811e-01,-2.408852165657469069e+00,-2.408852160776883355e+00,-6.355574239227303190e-02
-1.557682182243267155e+00,3.296587356201819308e+00,3.296587383194647725e+00,3.519834197834832701e-02
1.000469000099995398e+00,3.932410960547482404e+00,3.932410949292439284e+00,-1.872153689394074477e-02
-2.626494474255225853e-03,-1.393824086176005395e+00,-1.393824067854894988e+00,-6.653325798377393574e-02
4.874719854891177429e-01,-4.455995476091868746e+00,-4.455995493648795325e+00,-2.142163006738943484e-02
-1.127532939432174475e+00,2.860538356566239226e+00,2.860538375768093555e+00,1.293600093614958590e-01
1.446242685662432637e+00,1.689718921214748537e+00,1.689718945414659945e+00,5.376689655177777777e-02
-1.241227744783424791e+00,4.465928346818133221e+00,4.465928373637792603e+00,-2.899630999241804494e-02
-1.767147826800678501e-01,-1.124866691701951815e+01,-1.124866689035339995e+01,-1.358112592249787753e-01
-9.177917553216935476e-01,-2.583138202890159718e+00,-2.583138200035649312e+00,2.361727247188988299e-02
-3.881185953049469672e-01,8.284248068429718170e-01,8.284248399079394698e-01,-1.436423802283096768e-02
-6.097222367726502501e-01,-1.111167376405907170e+01,-1.111167376346837266e+01,6.820459974746402587e-02
-2.411309555888598577e-01,7.750542012011439219e+00,7.750541966177899589e+00,-4.044917112829465172e-02
9.415846342866397434e-01,-4.775347198008590865e+00,-4.775347195479971774e+00,-3.001856411250153692e-02
-1.696900319247129918e+00,1.659826051522995116e-01,1.659825931984756919e-01,4.599712442153910258e-02
6.722782617386633408e-01,5.326889237587474568e+00,5.326889178288483961e+00,-5.644138304152031965e-02
2.947040723567312392e-01,-7.464707147124681974e+00,-7.464707103541198485e+00,5.988952170974715800e-03
-1.358250830959646382e+00,8.392956682173959848e+00,8.392956695105119991e+00,-1.088432806686651100e-01
-8.296402810525913551e-01,-1.411173932360034744e+00,-1.411173939762464080e+00,-1.740945397831463737e-01
-3.887228275099727792e-01,-8.177587700745956312e+00,-8.177587752329614545e+00,-9.790697768336065199e-02
6.850307969712722544e-02,-7.615577225231269232e+00,-7.615577218287865158e+00,4.618691380420914677e-02
-5.588331603333548392e-01,1.982866615394202725e+00,1.982866567457027607e+00,-3.934118243054757214e-02
1.798918923400999903e+00,3.701187008867378836e+00,3.701186996839226140e+00,-8.638353696439277085e-02
-4.202231769111471893e-01,-3.758116472376814343e+00,-3.758116506982982052e+00,1.116195909353475818e-01
5.599835248495109719e-01,-2.164398707673604427e+00,-2.164398724726232182e+00,1.632899474292650310e-01
-2.902648282856428730e-01,-3.254959267183652472e+00,-3.254959291072190730e+00,1.431151301151837030e-01
-1.033601156964862655e+00,9.502072071227114947e+00,9.502072100573013103e+00,-8.821378655773165489e-02
2.546851812755860367e-01,-3.221675538550343720e-01,-3.221675601443805270e-01,-1.097807657152299367e-02
-1.053413333660229600e+00,7.959294339453435896e+00,7.959294281451368747e+00,-2.393237833192788516e-02
-1.274685076536194339e+00,-8.190462456075188413e+00,-8.190462454316811858e+00,3.737748620496426227e-02
6.445516273527395201e-01,4.654503643850846473e+00,4.654503676833272152e+00,-1.138023841468735996e-02
-1.150280090928661014e+00,4.727925667005922761e-01,4.727925578523763384e-01,4.407175839239350218e-02
2.769732760155727003e-01,-3.028042459675038600e+00,-3.028042473786951128e+00,-1.967918943558945657e-02
6.220109597313885352e-01,1.741413837912242579e+00,1.741413814026625539e+00,-3.660612494164448665e-03
1.634579169823334732e+00,-1.540170973971853208e+01,-1.540170976382191803e+01,6.181480189505789841e-02
7.045211035714170622e-01,4.513892548121025694e-01,4.513892540975293910e-01,-9.130437425813324459e-02
4.254073444218464672e-01,5.015100646404589746e+00,5.015100659643958458e+00,-8.793842128080549270e-02
-1.057782979881794594e+00,2.228981435107455500e+00,2.228981422822130742e+00,6.211745729512858916e-02
2.140249677635865100e-02,-2.895462728326909652e-01,-2.895463081040291486e-01,-9.053218798683485002e-02
-1.282181759786401143e+00,-1.780874127082796354e+00,-1.780874095979798399e+00,3.102019201301181237e-02
9.673085382078645544e-01,1.816662716056360427e+00,1.816662678816721055e+00,2.574193646977852856e-02
1.720903872424464520e+00,4.293877194216149995e+00,4.293877153903925326e+00,-1.196881791423503039e-01
8.886655352206026537e-01,-3.336444920372453549e+00,-3.336444900355502785e+00,2.280416269996220560e-02
6.864718752155927195e-01,-1.171812897489441729e+00,-1.171812892998616684e+00,3.910931049752233019e-03
5.045214669115036799e-01,1.594205977177353795e+01,1.594205976338315800e+01,7.487751188557167231e-03
1.236923199230233195e+00,5.580615148531299141e+00,5.580615151050970724e+00,2.613801247106347855e-02
1.904181955780995139e+00,4.334984304037005742e+00,4.334984308562420452e+00,-1.128580490592024331e-02
-9.724863369338800911e-01,1.126187329196866571e+01,1.126187327849661202e+01,-8.759282142813504257e-02
6.112598440486479573e-02,4.407170260686922303e-01,4.407170342410680064e-01,1.250426990156062665e-02
-1.342528734587518313e+00,-8.718257438084259237e-01,-8.718257550993425697e-01,-2.715289017972529612e-02
-9.806040716560104897e-04,4.381156834126900712e+00,4.381156816239646368e+00,7.372447869804087117e-02
2.086347739244744093e-01,7.559572625766387555e-01,7.559572254296896832e-01,-3.008145282149842989e-02
5.742724638439614671e-01,8.828397716965532993e+00,8.828397707852545295e+00,-5.989349866759750146e-02
4.417755047495025567e-02,-2.367776699246457284e+00,-2.367776695026065248e+00,3.832810653420505587e-02
-1.149836401088391302e-01,5.812066945492285974e+00,5.812066969611406897e+00,5.319074893797029469e-02
-7.540867303300698987e-01,5.373320688761302755e+00,5.373320675159932058e+00,5.743109423695225840e-02
1.939039047131812410e+00,-6.815768806215014575e-01,-6.815768838626146131e-01,-6.069964812478133992e-02
-1.124228224062434750e-01,1.107857928241806889e+01,1.107857926639457702e+01,-2.366372029542855235e-02
-1.259163049458279282e+00,-6.855765560948364978e+00,-6.855765552341740232e+00,-3.455809565027660041e-02
-3.259396195703258003e-01,3.875319199428520989e+00,3.875319213634720761e+00,-3.012676144709247605e-02
-6.297730879469295440e-01,-1.487648856085629490e+01,-1.487648847777671079e+01,7.991952896144548235e-02
7.831297670791488308e-01,5.331007775852728336e+00,5.331007770589313743e+00,9.965821540073575846e-02
-8.613793199269638434e-02,9.178133581781954264e-01,9.178133693434152862e-01,-1.130437652951303273e-01
-1.039772333511616909e+00,-4.648897362213491924e+00,-4.648897368868364133e+00,-2.797264761519383316e-02
1.053219641609798529e+00,-4.382851154223876833e+00,-4.382851161502024695e+00,-6.228473812795394353e-03
1.305248156923991321e+00,1.941571831197065112e+00,1.941571839938390109e+00,-1.222514510295797524e-01
1.390066067179396292e-01,9.402258673027390046e+00,9.402258665576521679e+00,1.270372286263371231e-01
-2.677095639702201102e-01,-6.360903352567915947e-01,-6.360903980881272846e-01,1.024991490850426651e-01
1.247095670832799874e-01,3.217013313792871365e+00,3.217013340509796926e+00,5.142455104251765496e-02
-1.928416903393478599e+00,1.637983191493593615e+00,1.637983230090048092e+00,1.576295246967329977e-01
1.628280398905483706e+00,-4.284879846885115917e+00,-4.284879828423924231e+00,4.045523596148977580e-02
-4.580496178703403198e-01,-2.059846406340523628e-01,-2.059846442473750594e-01,-4.066505003910106386e-02
-1.050552981219694981e+00,3.065977067187816374e+00,3.065977062155809563e+00,4.801216954889136329e-02
3.374530759333357333e-01,-2.917023372648830382e+00,-2.917023324556294206e+00,1.523528396194497869e-01
-7.111398001782437417e-02,-2.624863991583392231e+00,-2.624863972916362531e+00,-4.044858863005853372e-02
-6.956858363630739062e-01,6.011792447431144382e+00,6.011792457263245737e+00,2.323386799751175208e-02
7.652350404817570562e-02,3.643555097744935356e+00,3.643555068715032430e+00,1.165762653149832323e-01
-5.641675686222038522e-01,6.177307390019951328e+00,6.177307389559722139e+00,6.623829069013968673e-02
1.553269637699668075e-02,-3.855769425157725916e+00,-3.855769422873047692e+00,6.603345113995894022e-02
-1.098167877261909897e+00,9.366707304413944613e+00,9.366707288344242599e+00,-4.392746982785818849e-02
-3.310825125808072311e-01,-1.009373418173914461e-01,-1.009373234261752017e-01,5.540298741924357812e-02
2.130469799396389252e+00,1.091090044576388429e+01,1.091090043704883605e+01,1.542577765011645709e-02
-5.928237378852782014e-01,-1.032629914578525737e-01,-1.032629977532461690e-01,1.704145297445277749e-02
-2.416171927362383287e-01,6.088506691430501938e+00,6.088506702052025155e+00,-9.592082954917210968e-02
-3.502319981330035970e-01,1.513172923778081547e+01,1.513172926901668625e+01,-2.937277210394990241e-04
-1.239632343934411240e+00,-4.171272822331914654e+00,-4.171272852120802455e+00,-4.302840975121823182e-04
1.344170834726922115e+00,-1.589818621201541937e-01,-1.589819113027191588e-01,-1.724934016490035048e-03
-1.343276382453173934e+00,6.582669404716237516e+00,6.582669437657073352e+00,-5.857354438016802722e-02
-5.415069520030091343e-01,-5.008509096264143423e+00,-5.008509054661402615e+00,-3.844389927079867875e-02
1.749354320321922618e+00,-2.756723546979808592e+00,-2.756723562851524090e+00,1.692137929397114632e-02
1.844259388811752831e-01,-6.684799785035183683e-01,-6.684799439404768284e-01,-1.326612943384428145e-02
-9.739242397965233167e-01,1.332596843679084841e+01,1.332596849175112652e+01,-1.171711084332337227e-02
4.676555421180406125e-01,-5.475912342532449628e+00,-5.475912396027217355e+00,1.030115953882693586e-01
-5.599508146818997778e-01,1.359885949536269578e+01,1.359885950146480482e+01,-2.952599803062457354e-02
1.092300364689972714e+00,1.018464784521306843e+00,1.018464779856719016e+00,3.046362993017050561e-02
7.568726441801021387e-01,-6.370540364736291039e+00,-6.370540348768829020e+00,-8.298290387217280295e-02
1.521374178677824540e-01,3.264817521563264435e+00,3.264817536195629089e+00,4.107451228934159981e-02
1.544616887411114581e+00,-1.357290053124034301e+01,-1.357290053095132976e+01,2.337475138114051415e-02
-4.496501265875594289e-01,6.649687758201641152e+00,6.649687708361740057e+00,1.258023570137698499e-01
2.675575314736581278e-01,-4.006869854461679870e-01,-4.006869407079228784e-01,5.190602943491833682e-02
8.118719192587090516e-01,3.228252786914643124e+00,3.228252778085795249e+00,1.045389796937733345e-01
5.397410093786060292e-01,7.499348791372085543e+00,7.499348772361917881e+00,-6.686099593251171314e-02
-1.235292522993213016e+00,-5.150432208137808665e+00,-5.150432209568037045e+00,6.906419438699649971e-02
-1.703747297491783996e+00,-3.317256383041403023e+00,-3.317256346839248859e+00,-3.625296103740120734e-02
9.910713855917118176e-01,-8.562754878845812101e+00,-8.562754859725941969e+00,1.172850674815386907e-01
1.244037732099563476e+00,-8.892427762997437313e+00,-8.892427765316446298e+00,-2.567602620471861816e-02
-5.851003200114278657e-01,9.753125353346781878e+00,9.753125394040591090e+00,-1.094427710199281055e-02
-8.004288097564326021e-01,1.897292408999322610e+00,1.897292367212788378e+00,-6.085389968546470185e-02
8.663009286213239069e-01,-1.338077008061831563e+01,-1.338077010112180076e+01,-3.805591507208033741e-02
6.272099323598312459e-01,1.173390918796116011e+01,1.173390923660523200e+01,-1.444678563777650714e-02
5.124247318495483983e-01,2.947710396697777568e+00,2.947710345101233642e+00,-6.659783053912698980e-02
7.039920856690448092e-01,6.224284874417431723e-01,6.224284793462644405e-01,2.206574206849994460e-02
